Activity,Flow Name,Flow Location,LCIA Method,Unit,Absolute Contribution,Percentage Contribution
Lithium carbonate,"lithium carbonate production, from spodumene",AR,Total HH,DALY,1.4292030313007715e-06,2.7531706057405887
Lithium carbonate,"lithium carbonate production, from spodumene",DE,Total HH,DALY,1.0893105564336684e-06,2.0984127089113054
Lithium carbonate,"lithium carbonate production, from concentrated brine",RoW,Total HH,DALY,9.525098260683983e-07,1.8348841958611226
Lithium carbonate,"lithium carbonate production, from spodumene",NL,Total HH,DALY,4.458310549570715e-07,0.858834559367663
Lithium carbonate,"lithium carbonate production, from concentrated brine",US,Total HH,DALY,3.373392860449995e-07,0.6498395162619521
Lithium carbonate,"lithium carbonate production, from concentrated brine",CN,Total HH,DALY,3.3580704781260754e-07,0.6468878619692979
Lithium carbonate,"market group for transport, freight, lorry, unspecified",GLO,Total HH,DALY,2.3548198974384467e-07,0.453624907130233
Lithium carbonate,"lithium carbonate production, from spodumene",BE,Total HH,DALY,2.0712469219764004e-07,0.3989983240957753
Lithium carbonate,"lithium carbonate production, from concentrated brine",AR,Total HH,DALY,1.9319618764679615e-07,0.3721669023373104
Lithium carbonate,"lithium carbonate production, from concentrated brine",DE,Total HH,DALY,1.6076727938674903e-07,0.30969689979571163
Lithium carbonate,"market group for transport, freight train",GLO,Total HH,DALY,1.2679282260571496e-07,0.24424960245097044
Lithium carbonate,"lithium carbonate production, from spodumene",GB,Total HH,DALY,1.1040576024029057e-07,0.2126820942447626
Lithium carbonate,"lithium carbonate production, from concentrated brine",NL,Total HH,DALY,6.496385900775508e-08,0.1251442819099279
Lithium carbonate,"market for transport, freight, sea, container ship",GLO,Total HH,DALY,4.3470117110698126e-08,0.08373943102286122
Lithium carbonate,"lithium carbonate production, from concentrated brine",BE,Total HH,DALY,3.229613970631635e-08,0.062214241483517674
Lithium carbonate,"lithium carbonate production, from concentrated brine",GB,Total HH,DALY,1.7329625820060414e-08,0.03338323203306497
Lithium carbonate,"market group for transport, freight, inland waterways, barge",GLO,Total HH,DALY,8.893632816254748e-09,0.01713240730092569
Lithium carbonate,"lithium carbonate production, from spodumene",IN,Total HH,DALY,8.722790653163377e-09,0.01680330247023119
Lithium carbonate,"lithium carbonate production, from concentrated brine",IN,Total HH,DALY,9.830419599554935e-10,0.0018937003134507843
Lithium carbonate,"lithium carbonate production, from spodumene",FR,Total HH,DALY,3.0993417424293687e-10,0.0005970471931223891
Lithium carbonate,"lithium carbonate production, from spodumene",KR,Total HH,DALY,1.6409742900294605e-10,0.00031611199256786123
Lithium carbonate,"lithium carbonate production, from concentrated brine",FR,Total HH,DALY,4.8714451585851945e-11,9.38419477454324e-05
Lithium carbonate,"lithium carbonate production, from concentrated brine",KR,Total HH,DALY,2.05332676318938e-11,3.9554624252708974e-05
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",AR,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",BE,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",CL,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",CN,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",DE,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",FR,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",GB,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",IN,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",KR,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",NL,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",US,Total HH,DALY,0.0,0.0
Lithium carbonate,"treatment of used Li-ion battery, hydrometallurgical treatment",RoW,Total HH,DALY,0.0,0.0
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",US,Total EQ,PDF.m2.yr,34.7232413484928,78.48507748744326
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",US,Total EQ,PDF.m2.yr,6.593350862157674,14.90297660073741
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",CN,Total EQ,PDF.m2.yr,2.1154204616622176,4.781493098117375
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",CN,Total EQ,PDF.m2.yr,0.28500795761850367,0.6442045952371077
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",MY,Total EQ,PDF.m2.yr,0.24804601523735822,0.5606593730973972
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",MY,Total EQ,PDF.m2.yr,0.04294215736842678,0.09706232533747172
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",EE,Total EQ,PDF.m2.yr,0.03032646560087675,0.06854702816240422
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",ZA,Total EQ,PDF.m2.yr,0.027718862934791436,0.06265305371312507
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",DE,Total EQ,PDF.m2.yr,0.026919398665203452,0.060846021514796664
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",RoW,Total EQ,PDF.m2.yr,0.023992807346574236,0.05423103577336147
Neodymium,"market group for transport, freight, lorry, unspecified",GLO,Total EQ,PDF.m2.yr,0.022491033964034183,0.05083657155516567
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",JP,Total EQ,PDF.m2.yr,0.018222774174514657,0.041189007350117185
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",FR,Total EQ,PDF.m2.yr,0.016805469055295244,0.03798546707607206
Neodymium,"market group for transport, freight train",GLO,Total EQ,PDF.m2.yr,0.012663335348271118,0.028622986145896735
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",IN,Total EQ,PDF.m2.yr,0.009157337376843247,0.02069836529334838
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",EE,Total EQ,PDF.m2.yr,0.00522001915234557,0.011798829595024637
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",ZA,Total EQ,PDF.m2.yr,0.004818067417876555,0.010890296526081112
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",RoW,Total EQ,PDF.m2.yr,0.004496838843935321,0.010164222330877761
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",KR,Total EQ,PDF.m2.yr,0.004292658445293176,0.009702712581600237
Neodymium,"market for transport, freight, sea, container ship",GLO,Total EQ,PDF.m2.yr,0.0042123119342664245,0.009521105050192342
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",NL,Total EQ,PDF.m2.yr,0.003998933004874668,0.00903880382608077
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",RU,Total EQ,PDF.m2.yr,0.0039703105814352085,0.008974108451044247
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",DE,Total EQ,PDF.m2.yr,0.003760216280204524,0.008499231484741783
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",FR,Total EQ,PDF.m2.yr,0.0029136247435094585,0.006585677341254255
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",JP,Total EQ,PDF.m2.yr,0.002858779046949234,0.00646170939997884
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",IN,Total EQ,PDF.m2.yr,0.0016071505858270298,0.00363264872068458
Neodymium,"market group for transport, freight, inland waterways, barge",GLO,Total EQ,PDF.m2.yr,0.000778941049502569,0.0017606434841375535
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",RU,Total EQ,PDF.m2.yr,0.0007422981638253258,0.0016778194271067485
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",NL,Total EQ,PDF.m2.yr,0.0007408487387718345,0.0016745432860203278
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",KR,Total EQ,PDF.m2.yr,0.0006151388308245244,0.001390400692097072
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",HK,Total EQ,PDF.m2.yr,0.0003519982970069652,0.0007956231199377617
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",BE,Total EQ,PDF.m2.yr,7.585728492252206e-05,0.0001714605161821862
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",HK,Total EQ,PDF.m2.yr,6.65442122332983e-05,0.00015041014175648051
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",BE,Total EQ,PDF.m2.yr,1.3338515455237258e-05,3.0149098368006956e-05
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",US,Total HH,DALY,0.00032558965056842367,81.63361583724101
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",US,Total HH,DALY,5.20335813621051e-05,13.04614377064558
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",CN,Total HH,DALY,1.4278076862761074e-05,3.5798774299930907
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",CN,Total HH,DALY,2.3316666783927477e-06,0.5846082071469539
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",MY,Total HH,DALY,2.2140367323563393e-06,0.5551153844822067
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",MY,Total HH,DALY,3.4987207973686024e-07,0.08772183912956766
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",EE,Total HH,DALY,2.6599441702664543e-07,0.06669157332395236
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",ZA,Total HH,DALY,2.449151872638229e-07,0.06140647368519229
Neodymium,"market group for transport, freight, lorry, unspecified",GLO,Total HH,DALY,2.3548198974384467e-07,0.05904133087086047
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",RoW,Total HH,DALY,2.109940391553514e-07,0.05290157812536497
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",DE,Total HH,DALY,1.9473440025221742e-07,0.04882487263563764
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",JP,Total HH,DALY,1.5186598071915853e-07,0.0380766683066552
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",FR,Total HH,DALY,1.4552876925141152e-07,0.03648776802823956
Neodymium,"market group for transport, freight train",GLO,Total HH,DALY,1.2679282260571496e-07,0.031790189133604485
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",IN,Total HH,DALY,8.774465171150471e-08,0.021999818412791288
Neodymium,"market for transport, freight, sea, container ship",GLO,Total HH,DALY,4.3470117110698126e-08,0.010899065232630465
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",EE,Total HH,DALY,4.160338939259456e-08,0.010431029061498018
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",ZA,Total HH,DALY,3.894833654946714e-08,0.009765339708519371
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",RU,Total HH,DALY,3.724012774364639e-08,0.009337048265039172
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",RoW,Total HH,DALY,3.657026116590149e-08,0.009169095657287771
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",NL,Total HH,DALY,3.326713710865612e-08,0.008340918349191024
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",KR,Total HH,DALY,3.155687117930813e-08,0.007912111132462324
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",DE,Total HH,DALY,2.9852332370008305e-08,0.007484739850558485
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",FR,Total HH,DALY,2.2764300134361347e-08,0.0057075896875953495
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",JP,Total HH,DALY,2.2731855313623052e-08,0.005699454944898725
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",IN,Total HH,DALY,1.3565344357883874e-08,0.00340117724282104
Neodymium,"market group for transport, freight, inland waterways, barge",GLO,Total HH,DALY,8.893632816254748e-09,0.0022298602042543883
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",RU,Total HH,DALY,6.081905601591641e-09,0.0015248885969560565
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",NL,Total HH,DALY,5.762072022696469e-09,0.001444698174853277
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",KR,Total HH,DALY,4.9907716998333155e-09,0.0012513135444087089
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",HK,Total HH,DALY,3.094134805020212e-09,0.0007757783811023657
Neodymium,"rare earth oxides production, from rare earth carbonate concentrate",BE,Total HH,DALY,6.568699572670485e-10,0.00016469402406663473
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",HK,Total HH,DALY,5.415565339371107e-10,0.00013578201262966487
Neodymium,"rare earth oxides production, from rare earth oxide concentrate, 50% REO",BE,Total HH,DALY,1.04238203349085e-10,2.6135171781128686e-05
Nickel,"smelting and refining of nickel concentrate, 7% Ni",US,Total EQ,PDF.m2.yr,11.664795558085972,32.06194581131295
Nickel,"smelting and refining of nickel concentrate, 7% Ni",DE,Total EQ,PDF.m2.yr,6.40180902422385,17.59606098597742
Nickel,"platinum group metal, extraction and refinery operations",US,Total EQ,PDF.m2.yr,4.497659997714027,12.362302485829323
Nickel,cobalt production,US,Total EQ,PDF.m2.yr,2.6275604710215794,7.222132699912074
Nickel,"platinum group metal, extraction and refinery operations",DE,Total EQ,PDF.m2.yr,2.494996436800264,6.857766186965638
Nickel,cobalt production,DE,Total EQ,PDF.m2.yr,1.5343332902424613,4.217280154056922
Nickel,"smelting and refining of nickel concentrate, 7% Ni",RoW,Total EQ,PDF.m2.yr,1.0692560136177662,2.9389652134339324
Nickel,"smelting and refining of nickel concentrate, 16% Ni",US,Total EQ,PDF.m2.yr,0.684956211112176,1.8826758526922966
Nickel,"smelting and refining of nickel concentrate, 7% Ni",KR,Total EQ,PDF.m2.yr,0.5873762577491394,1.6144668505355984
Nickel,"platinum group metal mine operation, ore with high palladium content",US,Total EQ,PDF.m2.yr,0.48124707059202604,1.3227593593338927
Nickel,"platinum group metal, extraction and refinery operations",RoW,Total EQ,PDF.m2.yr,0.42022876583679886,1.1550439826846952
Nickel,"smelting and refining of nickel concentrate, 16% Ni",DE,Total EQ,PDF.m2.yr,0.3778944623406944,1.038683594035544
Nickel,"smelting and refining of nickel concentrate, 7% Ni",FR,Total EQ,PDF.m2.yr,0.33838589212948245,0.9300900373901173
Nickel,cobalt production,RoW,Total EQ,PDF.m2.yr,0.27197771514697805,0.7475600169333761
Nickel,"smelting and refining of nickel concentrate, 7% Ni",AT,Total EQ,PDF.m2.yr,0.2650696518265656,0.7285724615375467
Nickel,processing of nickel-rich materials,US,Total EQ,PDF.m2.yr,0.25984095379699473,0.7142008223559572
Nickel,"platinum group metal mine operation, ore with high palladium content",DE,Total EQ,PDF.m2.yr,0.2515414020961304,0.6913886114118191
Nickel,"smelting and refining of nickel concentrate, 7% Ni",JP,Total EQ,PDF.m2.yr,0.24654819902745745,0.67766425547129
Nickel,"platinum group metal, extraction and refinery operations",KR,Total EQ,PDF.m2.yr,0.23322227214108524,0.6410365114539323
Nickel,cobalt production,KR,Total EQ,PDF.m2.yr,0.14118850450473536,0.3880717975784155
Nickel,processing of nickel-rich materials,DE,Total EQ,PDF.m2.yr,0.14091033678195597,0.38730722365941295
Nickel,"platinum group metal, extraction and refinery operations",FR,Total EQ,PDF.m2.yr,0.12903979863819565,0.35467977221192126
Nickel,"platinum group metal, extraction and refinery operations",AT,Total EQ,PDF.m2.yr,0.10153610013133409,0.2790828972605716
Nickel,"platinum group metal, extraction and refinery operations",JP,Total EQ,PDF.m2.yr,0.09708319627524661,0.266843611846101
Nickel,"smelting and refining of nickel concentrate, 16% Ni",RoW,Total EQ,PDF.m2.yr,0.09126124059612754,0.25084134017573406
Nickel,"smelting and refining of nickel concentrate, 7% Ni",SE,Total EQ,PDF.m2.yr,0.08834109023902363,0.24281499268904785
Nickel,cobalt production,FR,Total EQ,PDF.m2.yr,0.07975189269964846,0.21920665898968755
Nickel,cobalt production,AT,Total EQ,PDF.m2.yr,0.06302166792605397,0.1732218359011903
Nickel,"smelting and refining of nickel concentrate, 7% Ni",GB,Total EQ,PDF.m2.yr,0.05933191049951875,0.16308014056865133
Nickel,"smelting and refining of nickel concentrate, 7% Ni",CN,Total EQ,PDF.m2.yr,0.05874013260051664,0.16145357533348217
Nickel,cobalt production,JP,Total EQ,PDF.m2.yr,0.05572433095219691,0.15316431998008948
Nickel,"platinum group metal mine operation, ore with high palladium content",RoW,Total EQ,PDF.m2.yr,0.054128119426984866,0.14877696083865424
Nickel,"smelting and refining of nickel concentrate, 16% Ni",KR,Total EQ,PDF.m2.yr,0.046684379206058765,0.12831703983889142
Nickel,"market group for transport, freight, lorry, unspecified",GLO,Total EQ,PDF.m2.yr,0.03892844671744225,0.10699902479714064
Nickel,"smelting and refining of nickel concentrate, 7% Ni",IT,Total EQ,PDF.m2.yr,0.0346003847269852,0.09510288068428087
Nickel,"platinum group metal, extraction and refinery operations",SE,Total EQ,PDF.m2.yr,0.03385969406872713,0.09306701270616154
Nickel,"platinum group metal mine operation, ore with high palladium content",KR,Total EQ,PDF.m2.yr,0.03027519474799314,0.08321463060398271
Nickel,processing of nickel-rich materials,RoW,Total EQ,PDF.m2.yr,0.025390845743131003,0.06978947177135536
Nickel,"platinum group metal, extraction and refinery operations",CN,Total EQ,PDF.m2.yr,0.023529863594277754,0.06467436207952772
Nickel,"platinum group metal, extraction and refinery operations",GB,Total EQ,PDF.m2.yr,0.022847063791892153,0.06279761334826625
Nickel,cobalt production,SE,Total EQ,PDF.m2.yr,0.01955510585417255,0.053749312716960006
Nickel,"smelting and refining of nickel concentrate, 16% Ni",JP,Total EQ,PDF.m2.yr,0.016325024966582842,0.04487108781637272
Nickel,cobalt production,CN,Total EQ,PDF.m2.yr,0.014794992263691598,0.04066562828942623
Nickel,"market group for transport, freight train",GLO,Total EQ,PDF.m2.yr,0.014125907564166575,0.03882657699422549
Nickel,processing of nickel-rich materials,KR,Total EQ,PDF.m2.yr,0.014073090272249589,0.03868140298385298
Nickel,cobalt production,GB,Total EQ,PDF.m2.yr,0.01387833957985291,0.03814610974915847
Nickel,"smelting and refining of nickel concentrate, 7% Ni",BE,Total EQ,PDF.m2.yr,0.01345754556776569,0.03698951212632974
Nickel,"platinum group metal, extraction and refinery operations",IT,Total EQ,PDF.m2.yr,0.013318064723051014,0.03660613401544136
Nickel,"smelting and refining of nickel concentrate, 16% Ni",FR,Total EQ,PDF.m2.yr,0.013186806521664011,0.0362453567245575
Nickel,"smelting and refining of nickel concentrate, 16% Ni",AT,Total EQ,PDF.m2.yr,0.012227002830160254,0.03360723299634866
Nickel,"platinum group metal mine operation, ore with high palladium content",JP,Total EQ,PDF.m2.yr,0.011793770913380075,0.03241644845405904
Nickel,"platinum group metal mine operation, ore with high palladium content",FR,Total EQ,PDF.m2.yr,0.009172082167097452,0.025210454821433824
Nickel,"platinum group metal mine operation, ore with high palladium content",AT,Total EQ,PDF.m2.yr,0.008703944948632159,0.02392372930138915
Nickel,cobalt production,IT,Total EQ,PDF.m2.yr,0.008285963356898664,0.022774861918540255
Nickel,processing of nickel-rich materials,FR,Total EQ,PDF.m2.yr,0.006654489069881129,0.01829057928174369
Nickel,processing of nickel-rich materials,JP,Total EQ,PDF.m2.yr,0.005770901908892378,0.01586194488912844
Nickel,processing of nickel-rich materials,AT,Total EQ,PDF.m2.yr,0.005416967862344732,0.014889119076221405
Nickel,"smelting and refining of nickel concentrate, 16% Ni",CN,Total EQ,PDF.m2.yr,0.005367763572033458,0.014753875789548404
Nickel,"platinum group metal, extraction and refinery operations",BE,Total EQ,PDF.m2.yr,0.005157862013732948,0.014176938769569858
Nickel,"smelting and refining of nickel concentrate, 7% Ni",ZA,Total EQ,PDF.m2.yr,0.003845381761921738,0.010569445564700158
Nickel,"platinum group metal mine operation, ore with high palladium content",CN,Total EQ,PDF.m2.yr,0.0035142851930355158,0.009659391016630258
Nickel,"smelting and refining of nickel concentrate, 16% Ni",SE,Total EQ,PDF.m2.yr,0.0032464847269342355,0.008923312618202462
Nickel,cobalt production,BE,Total EQ,PDF.m2.yr,0.00313014941148871,0.008603552485143733
Nickel,"smelting and refining of nickel concentrate, 16% Ni",GB,Total EQ,PDF.m2.yr,0.002854631718616314,0.007846262458503762
Nickel,"market for transport, freight, sea, container ship",GLO,Total EQ,PDF.m2.yr,0.0025548128976822754,0.007022178166401844
Nickel,"platinum group metal mine operation, ore with high palladium content",SE,Total EQ,PDF.m2.yr,0.002360627045645725,0.006488437456218228
Nickel,"platinum group metal mine operation, ore with high palladium content",GB,Total EQ,PDF.m2.yr,0.0019836461331731257,0.005452264852299994
Nickel,"smelting and refining of nickel concentrate, 16% Ni",IT,Total EQ,PDF.m2.yr,0.0018391299404056692,0.005055046545447153
Nickel,processing of nickel-rich materials,SE,Total EQ,PDF.m2.yr,0.001718238534269086,0.004722763506854357
Nickel,"platinum group metal, extraction and refinery operations",ZA,Total EQ,PDF.m2.yr,0.0015440694021407045,0.004244040905288259
Nickel,processing of nickel-rich materials,CN,Total EQ,PDF.m2.yr,0.001482148253733189,0.004073843965707966
Nickel,"smelting and refining of nickel concentrate, 7% Ni",NL,Total EQ,PDF.m2.yr,0.001468310743817119,0.004035810080683295
Nickel,processing of nickel-rich materials,GB,Total EQ,PDF.m2.yr,0.0012382634176594247,0.003403500249912828
Nickel,"platinum group metal mine operation, ore with high palladium content",IT,Total EQ,PDF.m2.yr,0.001236917833794086,0.00339980176786398
Nickel,"smelting and refining of nickel concentrate, 7% Ni",CH,Total EQ,PDF.m2.yr,0.001231226956735919,0.003384159779888347
Nickel,"market group for transport, freight, inland waterways, barge",GLO,Total EQ,PDF.m2.yr,0.0011494130120708625,0.0031592853491794037
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",US,Total EQ,PDF.m2.yr,0.0009142909297803375,0.0025130270050958458
Nickel,cobalt production,ZA,Total EQ,PDF.m2.yr,0.0008948850543786088,0.002459687868335749
Nickel,processing of nickel-rich materials,IT,Total EQ,PDF.m2.yr,0.0007333219931344701,0.0020156144091032255
Nickel,"smelting and refining of nickel concentrate, 7% Ni",CZ,Total EQ,PDF.m2.yr,0.0006562230453338169,0.0018036996546452917
Nickel,"smelting and refining of nickel concentrate, 16% Ni",BE,Total EQ,PDF.m2.yr,0.000594501489981679,0.001634051318055421
Nickel,"platinum group metal, extraction and refinery operations",NL,Total EQ,PDF.m2.yr,0.000565326379917555,0.001553860388582455
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",DE,Total EQ,PDF.m2.yr,0.0004988260601014316,0.001371077103632249
Nickel,"platinum group metal, extraction and refinery operations",CH,Total EQ,PDF.m2.yr,0.0004694967487508329,0.001290462335330187
Nickel,"platinum group metal mine operation, ore with high palladium content",BE,Total EQ,PDF.m2.yr,0.00041374532982816026,0.0011372235611483753
Nickel,"smelting and refining of nickel concentrate, 16% Ni",ZA,Total EQ,PDF.m2.yr,0.00037061636557668995,0.0010186789619016146
Nickel,"smelting and refining of nickel concentrate, 7% Ni",IN,Total EQ,PDF.m2.yr,0.00036170739668793913,0.0009941917022386884
Nickel,cobalt production,NL,Total EQ,PDF.m2.yr,0.00034455970090217796,0.0009470594151502236
Nickel,cobalt production,CH,Total EQ,PDF.m2.yr,0.0002798502665787042,0.0007691985716893408
Nickel,"platinum group metal mine operation, ore with high palladium content",ZA,Total EQ,PDF.m2.yr,0.0002761009969336673,0.0007588933006202868
Nickel,processing of nickel-rich materials,BE,Total EQ,PDF.m2.yr,0.00027325575144494015,0.0007510728372246625
Nickel,"platinum group metal, extraction and refinery operations",CZ,Total EQ,PDF.m2.yr,0.00025499503893940194,0.0007008813039129035
Nickel,"smelting and refining of nickel concentrate, 7% Ni",PL,Total EQ,PDF.m2.yr,0.00022866897864580362,0.0006285212943134548
Nickel,cobalt production,CZ,Total EQ,PDF.m2.yr,0.00016872464912049025,0.0004637578541515044
Nickel,"platinum group metal, extraction and refinery operations",IN,Total EQ,PDF.m2.yr,0.0001498409232911765,0.0004118539016784192
Nickel,processing of nickel-rich materials,ZA,Total EQ,PDF.m2.yr,0.000105800258201359,0.0002908033945715802
Nickel,"platinum group metal, extraction and refinery operations",PL,Total EQ,PDF.m2.yr,9.083616684192967e-05,0.00024967297922118167
Nickel,"smelting and refining of nickel concentrate, 16% Ni",NL,Total EQ,PDF.m2.yr,8.595531912939188e-05,0.00023625744406727327
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",RoW,Total EQ,PDF.m2.yr,8.590322181305904e-05,0.00023611424898726857
Nickel,cobalt production,IN,Total EQ,PDF.m2.yr,8.560969470908571e-05,0.00023530745815626933
Nickel,"platinum group metal mine operation, ore with high palladium content",NL,Total EQ,PDF.m2.yr,6.014408612042035e-05,0.00016531249265891714
Nickel,cobalt production,PL,Total EQ,PDF.m2.yr,5.316034207824144e-05,0.00014611692065549656
Nickel,"smelting and refining of nickel concentrate, 16% Ni",CZ,Total EQ,PDF.m2.yr,4.9324598012892214e-05,0.00013557396533691476
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",KR,Total EQ,PDF.m2.yr,4.7516155959525246e-05,0.00013060326775124137
Nickel,"smelting and refining of nickel concentrate, 16% Ni",CH,Total EQ,PDF.m2.yr,4.173845742202841e-05,0.00011472264159702512
Nickel,"smelting and refining of nickel concentrate, 16% Ni",IN,Total EQ,PDF.m2.yr,3.61726752655376e-05,9.942449041980363e-05
Nickel,"platinum group metal mine operation, ore with high palladium content",CZ,Total EQ,PDF.m2.yr,3.2556508628610026e-05,8.948506729142487e-05
Nickel,processing of nickel-rich materials,NL,Total EQ,PDF.m2.yr,3.2509331041763036e-05,8.935539461731203e-05
Nickel,"platinum group metal mine operation, ore with high palladium content",CH,Total EQ,PDF.m2.yr,3.171011967296649e-05,8.715867616900819e-05
Nickel,"platinum group metal mine operation, ore with high palladium content",IN,Total EQ,PDF.m2.yr,2.7133600163851765e-05,7.457961983021629e-05
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",FR,Total EQ,PDF.m2.yr,2.5154215192456082e-05,6.913906723959473e-05
Nickel,processing of nickel-rich materials,CH,Total EQ,PDF.m2.yr,2.3560993040296696e-05,6.475992471167378e-05
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",AT,Total EQ,PDF.m2.yr,2.0037510755267356e-05,5.507525449802208e-05
Nickel,"treatment of metal part of electronics scrap, in copper, anode, by electrolytic refining",JP,Total EQ,PDF.m2.yr,1.9712951217085632e-05,5.418316768227726e-05
Nickel,"smelting and refining of nickel concentrate, 16% Ni",PL,Total EQ,PDF.m2.yr,1.958217701982135e-05,5.3823720728807184e-05
Nickel,"smelting and refining of nickel concentrate, 7% Ni",HK,Total EQ,PDF.m2.yr,1.747602871691525e-05,4.80347454808394e-05
Nickel,processing of nickel-rich materials,CZ,Total EQ,PDF.m2.yr,1.5377231059664612e-05,4.2265974273440545e-05
Nickel,"platinum group metal mine operation, ore with high palladium content",PL,Total EQ,PDF.m2.yr,1.3439763333878126e-05,3.694063574298739e-05
Nickel,processing of nickel-rich materials,IN,Total EQ,PDF.m2.yr,1.0090569264534894e-05,2.773501544487449e-05
Nickel,"platinum group metal, extraction and refinery operations",HK,Total EQ,PDF.m2.yr,6.914173464864905e-06,1.9004349785354604e-05
