REF_DATE,GEO,North American Industry Classification System (NAICS),Energy types,UOM,VALUE
2022,Canada,Iron ore mining [21221],"Gasoline - motor, quantity purchased (litres)",Litres,10351700.0
2022,Canada,Iron ore mining [21221],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Iron ore mining [21221],"Diesel fuel, quantity purchased (litres)",Litres,278704416.0
2022,Canada,Iron ore mining [21221],"Light Fuel Oil, quantity purchased (litres)",Litres,2506362.0
2022,Canada,Iron ore mining [21221],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,Iron ore mining [21221],"Propane, quantity purchased (litres)",Litres,
2022,Canada,Iron ore mining [21221],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Iron ore mining [21221],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4109813000.0
2022,Canada,Iron ore mining [21221],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Iron ore mining [21221],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Iron ore mining [21221],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,Gold and silver ore mining [21222],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Gold and silver ore mining [21222],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Gold and silver ore mining [21222],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Gold and silver ore mining [21222],"Natural gas, quantity purchased (cubic metres)",Cubic metres,79657789.0
2022,Canada,Gold and silver ore mining [21222],"Gasoline - aviation, quantity purchased (litres)",Litres,
2022,Canada,Gold and silver ore mining [21222],"Gasoline - motor, quantity purchased (litres)",Litres,16047044.0
2022,Canada,Gold and silver ore mining [21222],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Gold and silver ore mining [21222],"Diesel fuel, quantity purchased (litres)",Litres,353438957.0
2022,Canada,Gold and silver ore mining [21222],"Light Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,Gold and silver ore mining [21222],"Heavy Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,Gold and silver ore mining [21222],"Propane, quantity purchased (litres)",Litres,57109394.0
2022,Canada,Gold and silver ore mining [21222],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Gold and silver ore mining [21222],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,3834989459.0
2022,Canada,Gold and silver ore mining [21222],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Gold and silver ore mining [21222],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Gold and silver ore mining [21222],"Water, quantity purchased (litres)",Litres,
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Natural gas, quantity purchased (cubic metres)",Cubic metres,72803550.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Gasoline - aviation, quantity purchased (litres)",Litres,
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Gasoline - motor, quantity purchased (litres)",Litres,3973397.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Kerosene, quantity purchased (litres)",Litres,
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Diesel fuel, quantity purchased (litres)",Litres,291922537.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Light Fuel Oil, quantity purchased (litres)",Litres,1952443.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Heavy Fuel Oil, quantity purchased (litres)",Litres,98245.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Propane, quantity purchased (litres)",Litres,18041432.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4421466233.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,"Copper, nickel, lead and zinc ore mining [21223]","Water, quantity purchased (litres)",Litres,
2022,Canada,Lead-zinc ore mining [212231],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Lead-zinc ore mining [212231],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Lead-zinc ore mining [212231],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Lead-zinc ore mining [212231],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Gasoline - motor, quantity purchased (litres)",Litres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Diesel fuel, quantity purchased (litres)",Litres,460847.0
2022,Canada,Lead-zinc ore mining [212231],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Propane, quantity purchased (litres)",Litres,364146.0
2022,Canada,Lead-zinc ore mining [212231],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Lead-zinc ore mining [212231],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2022,Canada,Lead-zinc ore mining [212231],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Lead-zinc ore mining [212231],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Lead-zinc ore mining [212231],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,Nickel-copper ore mining [212232],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Nickel-copper ore mining [212232],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Nickel-copper ore mining [212232],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Nickel-copper ore mining [212232],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2022,Canada,Nickel-copper ore mining [212232],"Gasoline - aviation, quantity purchased (litres)",Litres,
2022,Canada,Nickel-copper ore mining [212232],"Gasoline - motor, quantity purchased (litres)",Litres,66463.0
2022,Canada,Nickel-copper ore mining [212232],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Nickel-copper ore mining [212232],"Diesel fuel, quantity purchased (litres)",Litres,127569397.0
2022,Canada,Nickel-copper ore mining [212232],"Light Fuel Oil, quantity purchased (litres)",Litres,39281.0
2022,Canada,Nickel-copper ore mining [212232],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Nickel-copper ore mining [212232],"Propane, quantity purchased (litres)",Litres,3432589.0
2022,Canada,Nickel-copper ore mining [212232],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Nickel-copper ore mining [212232],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2022,Canada,Nickel-copper ore mining [212232],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Nickel-copper ore mining [212232],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Nickel-copper ore mining [212232],"Water, quantity purchased (litres)",Litres,
2022,Canada,Copper-zinc ore mining [212233],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Copper-zinc ore mining [212233],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Copper-zinc ore mining [212233],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Copper-zinc ore mining [212233],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2022,Canada,Copper-zinc ore mining [212233],"Gasoline - aviation, quantity purchased (litres)",Litres,
2022,Canada,Copper-zinc ore mining [212233],"Gasoline - motor, quantity purchased (litres)",Litres,3906934.0
2022,Canada,Copper-zinc ore mining [212233],"Kerosene, quantity purchased (litres)",Litres,
2022,Canada,Copper-zinc ore mining [212233],"Diesel fuel, quantity purchased (litres)",Litres,163892293.0
2022,Canada,Copper-zinc ore mining [212233],"Light Fuel Oil, quantity purchased (litres)",Litres,1913162.0
2022,Canada,Copper-zinc ore mining [212233],"Heavy Fuel Oil, quantity purchased (litres)",Litres,98245.0
2022,Canada,Copper-zinc ore mining [212233],"Propane, quantity purchased (litres)",Litres,14244697.0
2022,Canada,Copper-zinc ore mining [212233],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Copper-zinc ore mining [212233],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,3636890896.0
2022,Canada,Copper-zinc ore mining [212233],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Copper-zinc ore mining [212233],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Copper-zinc ore mining [212233],"Water, quantity purchased (litres)",Litres,507192000.0
2022,Canada,Other metal ore mining [21229],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Other metal ore mining [21229],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Other metal ore mining [21229],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Other metal ore mining [21229],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2022,Canada,Other metal ore mining [21229],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Other metal ore mining [21229],"Gasoline - motor, quantity purchased (litres)",Litres,1194936.0
2022,Canada,Other metal ore mining [21229],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Other metal ore mining [21229],"Diesel fuel, quantity purchased (litres)",Litres,17931284.0
2022,Canada,Other metal ore mining [21229],"Light Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,Other metal ore mining [21229],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Other metal ore mining [21229],"Propane, quantity purchased (litres)",Litres,
2022,Canada,Other metal ore mining [21229],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Other metal ore mining [21229],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,755532746.0
2022,Canada,Other metal ore mining [21229],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Other metal ore mining [21229],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Other metal ore mining [21229],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,Uranium ore mining [212291],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Uranium ore mining [212291],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Uranium ore mining [212291],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Uranium ore mining [212291],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2022,Canada,Uranium ore mining [212291],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Uranium ore mining [212291],"Gasoline - motor, quantity purchased (litres)",Litres,
2022,Canada,Uranium ore mining [212291],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Uranium ore mining [212291],"Diesel fuel, quantity purchased (litres)",Litres,2958363.0
2022,Canada,Uranium ore mining [212291],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Uranium ore mining [212291],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Uranium ore mining [212291],"Propane, quantity purchased (litres)",Litres,29071811.0
2022,Canada,Uranium ore mining [212291],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Uranium ore mining [212291],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,305354512.0
2022,Canada,Uranium ore mining [212291],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Uranium ore mining [212291],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Uranium ore mining [212291],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,All other metal ore mining [212299],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,All other metal ore mining [212299],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,All other metal ore mining [212299],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,All other metal ore mining [212299],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2022,Canada,All other metal ore mining [212299],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,All other metal ore mining [212299],"Gasoline - motor, quantity purchased (litres)",Litres,
2022,Canada,All other metal ore mining [212299],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,All other metal ore mining [212299],"Diesel fuel, quantity purchased (litres)",Litres,14972921.0
2022,Canada,All other metal ore mining [212299],"Light Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,All other metal ore mining [212299],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,All other metal ore mining [212299],"Propane, quantity purchased (litres)",Litres,
2022,Canada,All other metal ore mining [212299],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,All other metal ore mining [212299],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,450178234.0
2022,Canada,All other metal ore mining [212299],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,All other metal ore mining [212299],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,All other metal ore mining [212299],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Natural gas, quantity purchased (cubic metres)",Cubic metres,2480486393.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Gasoline - aviation, quantity purchased (litres)",Litres,370187.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Gasoline - motor, quantity purchased (litres)",Litres,5402229.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Diesel fuel, quantity purchased (litres)",Litres,181125334.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Light Fuel Oil, quantity purchased (litres)",Litres,1284846.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Propane, quantity purchased (litres)",Litres,583697.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4285952966.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,"Non-metallic mineral mining (excluding aggregates, clay and refractory mineral mining and quarrying) [2123]","Water, quantity purchased (litres)",Litres,10929762320.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Natural gas, quantity purchased (cubic metres)",Cubic metres,2480486393.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Gasoline - aviation, quantity purchased (litres)",Litres,370187.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Gasoline - motor, quantity purchased (litres)",Litres,5402229.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Diesel fuel, quantity purchased (litres)",Litres,181125334.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Light Fuel Oil, quantity purchased (litres)",Litres,1284846.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Propane, quantity purchased (litres)",Litres,583697.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,4285952966.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Other non-metallic mineral mining and quarrying [21239],"Water, quantity purchased (litres)",Litres,10929762320.0
2022,Canada,Diamond mining [212392],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Diamond mining [212392],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Diamond mining [212392],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Diamond mining [212392],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2022,Canada,Diamond mining [212392],"Gasoline - aviation, quantity purchased (litres)",Litres,370187.0
2022,Canada,Diamond mining [212392],"Gasoline - motor, quantity purchased (litres)",Litres,0.0
2022,Canada,Diamond mining [212392],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Diamond mining [212392],"Diesel fuel, quantity purchased (litres)",Litres,152186514.0
2022,Canada,Diamond mining [212392],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Diamond mining [212392],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Diamond mining [212392],"Propane, quantity purchased (litres)",Litres,0.0
2022,Canada,Diamond mining [212392],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Diamond mining [212392],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,543750.0
2022,Canada,Diamond mining [212392],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Diamond mining [212392],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Diamond mining [212392],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,Salt mining [212393],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Salt mining [212393],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Salt mining [212393],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Salt mining [212393],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2022,Canada,Salt mining [212393],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Salt mining [212393],"Gasoline - motor, quantity purchased (litres)",Litres,
2022,Canada,Salt mining [212393],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Salt mining [212393],"Diesel fuel, quantity purchased (litres)",Litres,
2022,Canada,Salt mining [212393],"Light Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,Salt mining [212393],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Salt mining [212393],"Propane, quantity purchased (litres)",Litres,
2022,Canada,Salt mining [212393],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Salt mining [212393],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,201608748.0
2022,Canada,Salt mining [212393],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Salt mining [212393],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Salt mining [212393],"Water, quantity purchased (litres)",Litres,
2022,Canada,Gypsum mining [212395],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Gypsum mining [212395],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Gypsum mining [212395],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Gypsum mining [212395],"Natural gas, quantity purchased (cubic metres)",Cubic metres,0.0
2022,Canada,Gypsum mining [212395],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Gasoline - motor, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Diesel fuel, quantity purchased (litres)",Litres,
2022,Canada,Gypsum mining [212395],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Propane, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Gypsum mining [212395],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2022,Canada,Gypsum mining [212395],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Gypsum mining [212395],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Gypsum mining [212395],"Water, quantity purchased (litres)",Litres,0.0
2022,Canada,Potash mining [212396],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Potash mining [212396],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Potash mining [212396],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Potash mining [212396],"Natural gas, quantity purchased (cubic metres)",Cubic metres,1361094656.0
2022,Canada,Potash mining [212396],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Potash mining [212396],"Gasoline - motor, quantity purchased (litres)",Litres,
2022,Canada,Potash mining [212396],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Potash mining [212396],"Diesel fuel, quantity purchased (litres)",Litres,
2022,Canada,Potash mining [212396],"Light Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Potash mining [212396],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Potash mining [212396],"Propane, quantity purchased (litres)",Litres,
2022,Canada,Potash mining [212396],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Potash mining [212396],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,3984903683.0
2022,Canada,Potash mining [212396],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Potash mining [212396],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Potash mining [212396],"Water, quantity purchased (litres)",Litres,10428129869.0
2022,Canada,Peat extraction [212397],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Peat extraction [212397],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Peat extraction [212397],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,Peat extraction [212397],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2022,Canada,Peat extraction [212397],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,Peat extraction [212397],"Gasoline - motor, quantity purchased (litres)",Litres,
2022,Canada,Peat extraction [212397],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,Peat extraction [212397],"Diesel fuel, quantity purchased (litres)",Litres,11503481.0
2022,Canada,Peat extraction [212397],"Light Fuel Oil, quantity purchased (litres)",Litres,
2022,Canada,Peat extraction [212397],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,Peat extraction [212397],"Propane, quantity purchased (litres)",Litres,
2022,Canada,Peat extraction [212397],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,Peat extraction [212397],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,62891179.0
2022,Canada,Peat extraction [212397],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,Peat extraction [212397],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,Peat extraction [212397],"Water, quantity purchased (litres)",Litres,130012759.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Coke, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Natural gas, quantity purchased (cubic metres)",Cubic metres,
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Gasoline - aviation, quantity purchased (litres)",Litres,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Gasoline - motor, quantity purchased (litres)",Litres,1049137.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Kerosene, quantity purchased (litres)",Litres,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Diesel fuel, quantity purchased (litres)",Litres,1109757.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Light Fuel Oil, quantity purchased (litres)",Litres,308610.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Heavy Fuel Oil, quantity purchased (litres)",Litres,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Propane, quantity purchased (litres)",Litres,171702.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Butane, quantity purchased (litres)",Litres,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Electricity, quantity purchased (kilowatt-hour)",Kilowatt-hours,
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Steam, quantity purchased (gigajoules)",Gigajoules,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Wood, quantity purchased (metric tonnes)",Metric tonnes,0.0
2022,Canada,All other non-metallic mineral mining and quarrying [212398],"Water, quantity purchased (litres)",Litres,
2022,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Coal, quantity purchased (tonnes)",Tonnes,0.0
2022,Canada,"Aggregates, clay and refractory mineral mining and quarrying (excluding non-metallic mineral mining) [2123]","Petroleum coke, quantity purchased (tonnes)",Tonnes,0.0
