naics_code,naics_desc,region,category,measure,unit,year,value,source
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2020,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2019,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2018,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2017,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2016,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2015,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2010,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Butane,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coal,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Coke Oven Gas,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Diesel,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Gasoline,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Heavy Fuel Oil,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Light Fuel Oil,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Natural Gas,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Petcoke,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Propane,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Refinery Fuel Gas,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Spent Pulping Liquor,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Steam,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Uranium,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Waste Fuel,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Wood,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,Elec_GJ,Total,TJ,2005,0,"Statistics Canada, Table 25-10-0030 (128-0017)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2022,"5,445","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2021,"5,804","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2020,"5,190","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2019,"5,461","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2018,"5,556","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2017,"5,191","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2016,"4,801","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2015,"4,786","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2010,"3,354","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GDP,GDP,M$2012,2005,"4,591","Statistics Canada, Table 36-10-0434 (379-0031)"
21222,Gold and silver ore mining,Canada,GHG,Butane,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Coal,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Coke,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Coke Oven Gas,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Diesel,ktCO2e,2022,909,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Gasoline,ktCO2e,2022,42,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Heavy Fuel Oil,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Middle Distillates,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Natural Gas,ktCO2e,2022,86,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Petcoke,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Propane,ktCO2e,2022,104,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Refinery Fuel Gas,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Spent Pulping Liquor,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Waste Fuel,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Wood,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Fuel,ktCO2e,2022,"1,142",CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,On-site electricity generation,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Process,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Fugitive,ktCO2e,2022,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Total,ktCO2e,2022,"1,142",CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (Production),kgCO2e/t,2022,"2,113.40",
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (GDP),kgCO2e/k$2012,2022,209.7,
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (Energy),kgCO2e/GJ,2022,35.1,
21222,Gold and silver ore mining,Canada,GHG,Total GHG Intensity (Production),kgCO2e/t,2022,"2,113.40",
21222,Gold and silver ore mining,Canada,GHG,Total GHG Intensity (GDP),kgCO2e/k$2012,2022,209.7,
21222,Gold and silver ore mining,Canada,GHG,Total GHG Intensity (Energy),kgCO2e/GJ,2022,35.1,
21222,Gold and silver ore mining,Canada,GHG,Butane,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Coal,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Coke,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Coke Oven Gas,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Diesel,ktCO2e,2021,867,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Gasoline,ktCO2e,2021,40,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Heavy Fuel Oil,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Middle Distillates,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Natural Gas,ktCO2e,2021,82,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Petcoke,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Propane,ktCO2e,2021,99,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Refinery Fuel Gas,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Spent Pulping Liquor,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Waste Fuel,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Wood,ktCO2e,2021,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Fuel,ktCO2e,2021,"1,089",Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,On-site electricity generation,ktCO2e,2021,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Process,ktCO2e,2021,0,"ECCC, National Inventory Report"
21222,Gold and silver ore mining,Canada,GHG,Fugitive,ktCO2e,2021,0,"ECCC, National Inventory Report"
21222,Gold and silver ore mining,Canada,GHG,Total,ktCO2e,2021,"1,089",Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (Production),kgCO2e/t,2021,"2,113.40",
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (GDP),kgCO2e/k$2012,2021,187.6,
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (Energy),kgCO2e/GJ,2021,35.1,
21222,Gold and silver ore mining,Canada,GHG,Total GHG Intensity (Production),kgCO2e/t,2021,"2,113.40",
21222,Gold and silver ore mining,Canada,GHG,Total GHG Intensity (GDP),kgCO2e/k$2012,2021,187.6,
21222,Gold and silver ore mining,Canada,GHG,Total GHG Intensity (Energy),kgCO2e/GJ,2021,35.1,
21222,Gold and silver ore mining,Canada,GHG,Butane,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Coal,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Coke,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Coke Oven Gas,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Diesel,ktCO2e,2020,995,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Gasoline,ktCO2e,2020,45,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Heavy Fuel Oil,ktCO2e,2020,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Middle Distillates,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Natural Gas,ktCO2e,2020,126,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Petcoke,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Propane,ktCO2e,2020,99,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Refinery Fuel Gas,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Spent Pulping Liquor,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Waste Fuel,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Wood,ktCO2e,2020,0,Calculation based on ECCC NIR emission factors
21222,Gold and silver ore mining,Canada,GHG,Fuel,ktCO2e,2020,"1,264",CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,On-site electricity generation,ktCO2e,2020,0,CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Process,ktCO2e,2020,0,"ECCC, National Inventory Report"
21222,Gold and silver ore mining,Canada,GHG,Fugitive,ktCO2e,2020,0,"ECCC, National Inventory Report"
21222,Gold and silver ore mining,Canada,GHG,Total,ktCO2e,2020,"1,264",CEEDC estimate
21222,Gold and silver ore mining,Canada,GHG,Fuel GHG Intensity (Production),kgCO2e/t,2020,"2,606.80",
